jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,babel-plugin-parameter-decorator,^1.0.16,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,babel-plugin-transform-typescript-metadata,^0.3.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,babel-preset-razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,eslint,^7.18.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,eslint-config-airbnb,^18.2.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,eslint-config-prettier,^7.2.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,eslint-plugin-import,^2.22.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,eslint-plugin-jsx-a11y,^6.4.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,eslint-plugin-node,^11.1.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,eslint-plugin-prettier,^3.3.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,eslint-plugin-react,^7.22.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,mini-css-extract-plugin,^0.9.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,prettier,^2.2.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,razzle-dev-utils,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,renamer,^2.0.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,sqlite3,^5.0.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,typescript,^4.0.3,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,html-webpack-plugin,^5.2.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,webpack,^5.24.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,webpack-dev-server,^3.11.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,apollo-server-express,^2.19.2,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,express,^4.17.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,graphql,^15.5.0,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,react,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,react-dom,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,react-router-dom,^5.1.2,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,reflect-metadata,^0.1.13,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,type-graphql,^1.1.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-typeorm-graphql,typeorm,^0.2.30,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,razzle-dev-utils,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,razzle-plugin-scss,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,mini-css-extract-plugin,^0.9.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,html-webpack-plugin,^4.5.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,webpack,^4.44.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,babel-preset-razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,webpack-dev-server,^3.11.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,express,^4.17.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,react,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-scss-options,react-dom,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,@babel/core,^7.12.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,eslint,^7.18.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,eslint-plugin-inferno,^7.20.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,babel-plugin-inferno,6.1.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,inferno-devtools,7.4.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,html-webpack-plugin,^4.5.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,razzle-dev-utils,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,mini-css-extract-plugin,^0.9.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,webpack,^4.44.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,babel-preset-razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,webpack-dev-server,^3.11.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,express,^4.17.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,inferno,7.4.2,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,inferno-component,7.4.2,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,inferno-hydrate,^7.4.2,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-inferno,inferno-server,7.4.2,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-basic-1,express,^4.17.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-basic-1,react,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-basic-1,react-dom,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-plugin-svelte,css-loader,5.0.0,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-plugin-svelte,svelte,^3.24.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-plugin-svelte,svelte-loader,^2.13.6,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-plugin-svelte,svelte-preprocess,^4.0.10,dependencies
jaredpalmer,razzle-4.0.1-canary.10,true,concurrently,^5.3.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,cross-env,^7.0.3,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,razzle-dev-utils,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,mini-css-extract-plugin,^0.9.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,html-webpack-plugin,^4.5.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,webpack,^4.44.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,babel-preset-razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,true,webpack-dev-server,^3.11.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,razzle-plugin-svelte,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,razzle-dev-utils,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,mini-css-extract-plugin,^0.9.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,html-webpack-plugin,^4.5.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,webpack,^4.44.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,babel-preset-razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,webpack-dev-server,^3.11.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,express,^4.17.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,react,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-svelte,react-dom,^17.0.1,dependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,razzle,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,razzle-dev-utils,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,razzle-plugin-mdx,4.0.1-canary.10,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,mini-css-extract-plugin,^0.9.0,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,html-webpack-plugin,^4.5.2,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,webpack,^4.44.1,devDependencies
jaredpalmer,razzle-4.0.1-canary.10,razzle-examples-with-mdx,babel-preset-razzle,4.0.1-canary.10,devDependencies
